CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),cluster,segment,dbscan_cluster
47382,Male,39,83890,44,2,Low Income - High Spending,0
43267,Male,22,53554,31,0,Low Income - Low Spending,0
17005,Male,44,38904,77,1,High Income - High Spending,0
28303,Female,35,79541,42,0,Low Income - Low Spending,0
42600,Female,38,65974,44,2,Low Income - High Spending,0
2499,Female,21,15000,60,0,Low Income - Low Spending,0
699,Male,33,180024,10,4,Average Customers,0
10963,Female,47,61250,44,2,Low Income - High Spending,0
3415,Female,39,61329,47,2,Low Income - High Spending,0
9102,Female,33,19755,97,1,High Income - High Spending,0
13356,Male,30,75710,48,0,Low Income - Low Spending,0
5997,Female,37,276063,95,3,High Income - Low Spending,0
30481,Female,29,142620,72,3,High Income - Low Spending,0
6636,Female,34,22635,30,0,Low Income - Low Spending,0
14657,Female,43,90811,58,2,Low Income - High Spending,0
40806,Female,18,21690,82,1,High Income - High Spending,0
39635,Male,28,38356,65,1,High Income - High Spending,0
38841,Male,43,271470,72,3,High Income - Low Spending,0
4491,Female,46,25126,38,2,Low Income - High Spending,0
6706,Male,44,23332,69,1,High Income - High Spending,0
49743,Female,38,54805,44,2,Low Income - High Spending,0
25516,Female,32,130728,82,1,High Income - High Spending,0
11261,Male,31,47647,56,0,Low Income - Low Spending,0
36221,Female,33,67848,45,0,Low Income - Low Spending,0
14919,Female,23,28697,26,0,Low Income - Low Spending,0
21795,Male,40,110556,87,1,High Income - High Spending,0
42290,Male,35,37330,60,1,High Income - High Spending,0
43821,Female,18,59347,43,0,Low Income - Low Spending,0
2842,Female,64,144926,97,3,High Income - Low Spending,0
17714,Female,40,27026,78,1,High Income - High Spending,0
16092,Female,35,30858,7,0,Low Income - Low Spending,0
15930,Male,21,77079,59,0,Low Income - Low Spending,0
5612,Male,44,48989,54,2,Low Income - High Spending,0
40389,Male,21,75290,51,0,Low Income - Low Spending,0
155,Female,24,49403,13,0,Low Income - Low Spending,0
48024,Male,40,181865,19,4,Average Customers,0
46542,Female,18,219115,98,3,High Income - Low Spending,0
29214,Female,29,87521,56,0,Low Income - Low Spending,0
41391,Female,38,58955,40,2,Low Income - High Spending,0
40965,Male,21,126562,5,4,Average Customers,0
46474,Male,37,88794,55,2,Low Income - High Spending,0
15466,Female,27,116141,22,4,Average Customers,0
42194,Male,30,80985,45,0,Low Income - Low Spending,0
10145,Male,43,103663,18,4,Average Customers,0
14540,Male,35,218657,81,3,High Income - Low Spending,0
43128,Male,38,29670,11,2,Low Income - High Spending,0
1553,Female,28,23020,35,0,Low Income - Low Spending,0
4272,Male,32,95226,47,0,Low Income - Low Spending,0
8915,Male,47,34959,69,2,Low Income - High Spending,0
2280,Female,23,35172,14,0,Low Income - Low Spending,0
7722,Male,24,80784,56,0,Low Income - Low Spending,0
24356,Female,42,116223,34,2,Low Income - High Spending,0
25655,Male,26,64756,54,0,Low Income - Low Spending,0
15361,Female,36,29934,13,0,Low Income - Low Spending,0
43474,Female,37,192140,81,3,High Income - Low Spending,0
2927,Male,23,27614,26,0,Low Income - Low Spending,0
29253,Male,62,19271,90,2,Low Income - High Spending,0
12459,Male,32,161245,20,4,Average Customers,0
25745,Female,57,138876,25,2,Low Income - High Spending,0
47037,Male,33,232008,73,3,High Income - Low Spending,0
4743,Male,39,35092,14,2,Low Income - High Spending,0
20640,Female,53,67279,45,2,Low Income - High Spending,0
18864,Female,31,26516,31,0,Low Income - Low Spending,0
21422,Female,29,133881,91,1,High Income - High Spending,0
22415,Female,24,144495,10,4,Average Customers,0
6219,Female,36,38273,97,1,High Income - High Spending,0
2533,Male,48,151098,10,4,Average Customers,0
13166,Male,29,97274,91,1,High Income - High Spending,0
13269,Male,28,24923,96,1,High Income - High Spending,0
18064,Male,40,227111,70,3,High Income - Low Spending,0
34366,Female,21,32807,37,0,Low Income - Low Spending,0
30170,Male,33,71268,56,0,Low Income - Low Spending,0
25536,Female,51,174788,17,4,Average Customers,0
12821,Male,39,177142,20,4,Average Customers,0
43279,Male,58,98958,40,2,Low Income - High Spending,0
25619,Male,47,89446,41,2,Low Income - High Spending,0
48866,Male,22,21884,31,0,Low Income - Low Spending,0
49701,Female,41,263682,81,3,High Income - Low Spending,0
6347,Male,67,56409,69,2,Low Income - High Spending,0
4745,Male,30,28948,9,0,Low Income - Low Spending,0
14443,Male,40,292879,98,3,High Income - Low Spending,0
27202,Female,31,69313,49,0,Low Income - Low Spending,0
9537,Female,24,245252,91,3,High Income - Low Spending,0
15213,Male,30,53265,28,0,Low Income - Low Spending,0
41688,Male,23,37927,60,0,Low Income - Low Spending,0
40801,Female,24,46280,25,0,Low Income - Low Spending,0
21078,Female,22,41134,11,0,Low Income - Low Spending,0
48675,Male,43,167075,19,4,Average Customers,0
6197,Male,52,161421,77,3,High Income - Low Spending,0
32645,Male,31,82380,13,4,Average Customers,0
33589,Male,37,257408,80,3,High Income - Low Spending,0
42771,Female,24,153055,96,3,High Income - Low Spending,0
35854,Male,42,73226,40,2,Low Income - High Spending,0
18935,Male,48,30437,65,2,Low Income - High Spending,0
17463,Male,34,128497,91,1,High Income - High Spending,0
34587,Male,27,66695,52,0,Low Income - Low Spending,0
16191,Female,22,39522,7,0,Low Income - Low Spending,0
47823,Female,46,40639,7,2,Low Income - High Spending,0
16140,Female,43,30180,34,2,Low Income - High Spending,0
21131,Female,49,126059,30,2,Low Income - High Spending,0
14502,Female,39,35054,9,2,Low Income - High Spending,0
13975,Female,50,36313,94,1,High Income - High Spending,0
29564,Female,45,198060,74,3,High Income - Low Spending,0
9229,Male,23,72974,56,0,Low Income - Low Spending,0
38034,Female,39,51266,49,2,Low Income - High Spending,0
16705,Female,30,73367,55,0,Low Income - Low Spending,0
24491,Female,55,86360,47,2,Low Income - High Spending,0
10164,Male,42,26713,37,2,Low Income - High Spending,0
13843,Male,47,78295,54,2,Low Income - High Spending,0
25754,Male,44,122902,7,4,Average Customers,0
38086,Male,54,42533,5,2,Low Income - High Spending,0
37162,Female,48,40333,55,2,Low Income - High Spending,0
42810,Female,36,70825,49,0,Low Income - Low Spending,0
30787,Male,37,64924,55,2,Low Income - High Spending,0
39777,Female,22,59253,59,0,Low Income - Low Spending,0
16195,Female,44,26198,88,1,High Income - High Spending,0
40737,Male,29,43936,25,0,Low Income - Low Spending,0
17143,Male,56,162322,24,2,Low Income - High Spending,0
24552,Male,36,15000,88,1,High Income - High Spending,0
35352,Female,45,98002,84,1,High Income - High Spending,0
7751,Female,43,78751,57,2,Low Income - High Spending,0
10403,Male,35,42708,91,1,High Income - High Spending,0
2862,Male,25,130549,11,4,Average Customers,0
19183,Male,32,35191,96,1,High Income - High Spending,0
44079,Male,38,80166,40,2,Low Income - High Spending,0
20368,Male,35,51317,66,1,High Income - High Spending,0
20029,Female,37,150507,8,4,Average Customers,0
14602,Female,47,80627,42,2,Low Income - High Spending,0
14519,Female,18,15000,97,1,High Income - High Spending,0
44914,Female,47,74243,47,2,Low Income - High Spending,0
16708,Female,43,73049,54,2,Low Income - High Spending,0
22352,Female,24,64513,50,0,Low Income - Low Spending,0
17746,Male,47,92839,45,2,Low Income - High Spending,0
9069,Female,18,60059,58,0,Low Income - Low Spending,0
23671,Male,39,16784,11,2,Low Income - High Spending,0
24461,Male,53,104700,91,1,High Income - High Spending,0
13401,Male,25,139654,79,3,High Income - Low Spending,0
49489,Female,24,130715,11,4,Average Customers,0
11124,Male,46,116104,85,1,High Income - High Spending,0
44486,Male,43,118105,9,4,Average Customers,0
48035,Male,22,28385,35,0,Low Income - Low Spending,0
17060,Female,26,53994,47,0,Low Income - Low Spending,0
32314,Female,18,44506,82,1,High Income - High Spending,0
45548,Male,26,25869,90,1,High Income - High Spending,0
32955,Male,35,123719,84,1,High Income - High Spending,0
13170,Male,31,69051,50,0,Low Income - Low Spending,0
18509,Female,21,47417,73,1,High Income - High Spending,0
49094,Female,18,29270,18,0,Low Income - Low Spending,0
24202,Male,26,187033,97,3,High Income - Low Spending,0
27948,Male,39,69547,50,2,Low Income - High Spending,0
32149,Male,46,142919,11,4,Average Customers,0
13679,Male,31,76071,43,0,Low Income - Low Spending,0
21661,Male,30,89124,48,0,Low Income - Low Spending,0
8273,Male,32,67688,54,0,Low Income - Low Spending,0
12735,Female,41,81377,53,2,Low Income - High Spending,0
18806,Female,40,18622,69,1,High Income - High Spending,0
9595,Male,28,64438,47,0,Low Income - Low Spending,0
16430,Male,46,54087,63,2,Low Income - High Spending,0
30833,Female,30,49664,59,0,Low Income - Low Spending,0
28470,Female,23,83353,47,0,Low Income - Low Spending,0
29949,Male,47,178840,21,4,Average Customers,0
16116,Female,47,244736,89,3,High Income - Low Spending,0
47108,Female,24,55640,45,0,Low Income - Low Spending,0
11675,Female,40,84526,40,2,Low Income - High Spending,0
34994,Female,37,33471,69,1,High Income - High Spending,0
46299,Female,33,17191,15,0,Low Income - Low Spending,0
23078,Male,47,49736,90,1,High Income - High Spending,0
21662,Female,41,67542,40,2,Low Income - High Spending,0
2104,Male,18,224240,94,3,High Income - Low Spending,0
44571,Female,56,24206,71,2,Low Income - High Spending,0
48091,Female,38,77495,54,2,Low Income - High Spending,0
16370,Male,54,41129,93,1,High Income - High Spending,0
41590,Female,30,51930,49,0,Low Income - Low Spending,0
21888,Female,44,29602,83,1,High Income - High Spending,0
48294,Female,45,71773,42,2,Low Income - High Spending,0
46064,Female,26,269522,76,3,High Income - Low Spending,0
29903,Female,52,56460,43,2,Low Income - High Spending,0
45605,Female,50,83303,48,2,Low Income - High Spending,0
13461,Male,38,36915,85,1,High Income - High Spending,0
32359,Female,26,62782,53,0,Low Income - Low Spending,0
20612,Female,42,51643,70,1,High Income - High Spending,0
10129,Male,18,225101,91,3,High Income - Low Spending,0
23594,Female,37,65478,54,2,Low Income - High Spending,0
45932,Male,31,30470,80,1,High Income - High Spending,0
12411,Female,20,50726,80,1,High Income - High Spending,0
40949,Male,23,83767,23,0,Low Income - Low Spending,0
40937,Male,24,82645,43,0,Low Income - Low Spending,0
6342,Female,36,219422,93,3,High Income - Low Spending,0
31097,Male,36,48443,97,1,High Income - High Spending,0
24170,Female,31,27269,35,0,Low Income - Low Spending,0
8928,Male,18,70048,55,0,Low Income - Low Spending,0
16556,Female,25,152675,88,3,High Income - Low Spending,0
26823,Male,56,47930,94,1,High Income - High Spending,0
23963,Male,26,104537,11,4,Average Customers,0
48634,Female,42,71560,51,2,Low Income - High Spending,0
40468,Male,37,113805,21,4,Average Customers,0
46156,Male,38,35429,21,2,Low Income - High Spending,0
1720,Female,36,40448,17,0,Low Income - Low Spending,0
25563,Female,35,36996,65,1,High Income - High Spending,0
10200,Male,59,82629,45,2,Low Income - High Spending,0
36012,Male,18,75971,56,0,Low Income - Low Spending,0
5589,Female,31,48823,50,0,Low Income - Low Spending,0
26785,Male,37,74486,47,2,Low Income - High Spending,0
1111,Female,53,75681,51,2,Low Income - High Spending,0
30936,Female,25,276645,85,3,High Income - Low Spending,0
20311,Female,32,80894,43,0,Low Income - Low Spending,0
20889,Male,38,143611,21,4,Average Customers,0
24894,Female,33,89209,40,0,Low Income - Low Spending,0
46822,Female,18,50549,54,0,Low Income - Low Spending,0
42890,Male,20,45187,73,1,High Income - High Spending,0
27919,Male,27,17834,21,0,Low Income - Low Spending,0
47431,Female,32,47695,42,0,Low Income - Low Spending,0
28949,Male,41,53919,42,2,Low Income - High Spending,0
4955,Female,25,27703,86,1,High Income - High Spending,0
32662,Female,31,233275,88,3,High Income - Low Spending,0
25729,Male,20,24296,25,0,Low Income - Low Spending,0
35821,Female,34,82439,45,0,Low Income - Low Spending,0
45862,Male,47,163646,7,4,Average Customers,0
15108,Female,18,47283,75,1,High Income - High Spending,0
32186,Male,58,67954,45,2,Low Income - High Spending,0
4494,Male,24,48158,53,0,Low Income - Low Spending,0
25020,Male,28,69193,41,0,Low Income - Low Spending,0
36349,Male,34,82435,47,0,Low Income - Low Spending,0
659,Male,25,125989,31,4,Average Customers,0
44239,Male,45,171878,74,3,High Income - Low Spending,0
25479,Female,34,146369,91,3,High Income - Low Spending,0
48456,Male,46,23311,84,1,High Income - High Spending,0
4492,Female,51,306410,93,3,High Income - Low Spending,0
36095,Female,29,21499,18,0,Low Income - Low Spending,0
7673,Female,43,150468,10,4,Average Customers,0
41699,Female,20,32123,8,0,Low Income - Low Spending,0
627,Female,20,53857,57,0,Low Income - Low Spending,0
31182,Male,36,59700,52,0,Low Income - Low Spending,0
29699,Female,37,86057,42,2,Low Income - High Spending,0
49445,Male,27,22714,25,0,Low Income - Low Spending,0
36668,Female,40,80404,50,2,Low Income - High Spending,0
33779,Male,29,54781,51,0,Low Income - Low Spending,0
3968,Male,29,164115,7,4,Average Customers,0
23964,Female,35,51676,49,0,Low Income - Low Spending,0
45207,Female,44,21936,33,2,Low Income - High Spending,0
16809,Female,50,23705,39,2,Low Income - High Spending,0
18663,Male,35,81951,51,0,Low Income - Low Spending,0
12265,Male,30,85417,44,0,Low Income - Low Spending,0
22336,Female,50,41455,98,1,High Income - High Spending,0
35120,Male,35,31097,35,0,Low Income - Low Spending,0
30050,Male,27,189166,71,3,High Income - Low Spending,0
30705,Female,26,131719,78,1,High Income - High Spending,0
45456,Female,27,293085,74,3,High Income - Low Spending,0
36069,Male,31,123391,75,1,High Income - High Spending,0
49397,Female,29,89373,54,0,Low Income - Low Spending,0
48863,Male,52,75461,52,2,Low Income - High Spending,0
17964,Male,34,146932,95,3,High Income - Low Spending,0
16734,Female,36,258073,97,3,High Income - Low Spending,0
39794,Male,19,20957,95,1,High Income - High Spending,0
4236,Male,22,20586,11,0,Low Income - Low Spending,0
14060,Female,56,29570,88,2,Low Income - High Spending,0
35348,Male,27,42330,47,0,Low Income - Low Spending,0
44440,Female,39,59695,50,2,Low Income - High Spending,0
24270,Male,19,145461,85,3,High Income - Low Spending,0
15129,Female,48,83351,46,2,Low Income - High Spending,0
49433,Male,18,88825,41,0,Low Income - Low Spending,0
36688,Female,36,46036,47,0,Low Income - Low Spending,0
12119,Female,27,60790,40,0,Low Income - Low Spending,0
48887,Male,42,39500,36,2,Low Income - High Spending,0
23218,Male,25,25036,24,0,Low Income - Low Spending,0
14920,Male,18,181496,28,4,Average Customers,0
15259,Female,23,138251,72,0,Low Income - Low Spending,0
35302,Female,20,22453,61,0,Low Income - Low Spending,0
36407,Female,54,51286,54,2,Low Income - High Spending,0
10495,Female,44,250827,90,3,High Income - Low Spending,0
17816,Male,32,85392,41,0,Low Income - Low Spending,0
7759,Male,40,210778,98,3,High Income - Low Spending,0
49902,Female,26,70088,49,0,Low Income - Low Spending,0
28735,Female,38,256324,86,3,High Income - Low Spending,0
48101,Male,34,42781,61,1,High Income - High Spending,0
18029,Female,29,273241,77,3,High Income - Low Spending,0
18769,Male,38,91507,58,2,Low Income - High Spending,0
25181,Male,18,30316,21,0,Low Income - Low Spending,0
11999,Female,44,38105,29,2,Low Income - High Spending,0
4619,Female,32,28323,97,1,High Income - High Spending,0
18170,Female,21,33845,20,0,Low Income - Low Spending,0
14656,Female,45,76685,47,2,Low Income - High Spending,0
31739,Male,18,71301,59,0,Low Income - Low Spending,0
2604,Female,18,41096,32,0,Low Income - Low Spending,0
29363,Male,34,41452,98,1,High Income - High Spending,0
22053,Female,45,92312,48,2,Low Income - High Spending,0
39743,Female,37,80039,49,2,Low Income - High Spending,0
16046,Male,42,162552,34,4,Average Customers,0
10755,Female,27,151304,16,4,Average Customers,0
36719,Female,30,29871,82,1,High Income - High Spending,0
34181,Female,53,111126,15,2,Low Income - High Spending,0
35864,Female,43,77937,48,2,Low Income - High Spending,0
28023,Female,18,69501,48,0,Low Income - Low Spending,0
30923,Female,42,35552,67,1,High Income - High Spending,0
2781,Female,33,79338,54,0,Low Income - Low Spending,0
10098,Male,18,62540,42,0,Low Income - Low Spending,0
30690,Female,28,51584,15,0,Low Income - Low Spending,0
26446,Male,26,51097,55,0,Low Income - Low Spending,0
37219,Male,49,40571,13,2,Low Income - High Spending,0
21157,Male,46,133564,73,2,Low Income - High Spending,0
30297,Male,60,35595,92,2,Low Income - High Spending,0
43515,Female,27,44523,27,0,Low Income - Low Spending,0
43083,Female,38,104523,24,4,Average Customers,0
47520,Male,51,44320,16,2,Low Income - High Spending,0
35247,Female,43,15000,90,1,High Income - High Spending,0
14782,Female,34,44160,94,1,High Income - High Spending,0
48420,Male,20,92400,50,0,Low Income - Low Spending,0
18523,Female,22,96381,18,0,Low Income - Low Spending,0
42224,Male,55,82837,43,2,Low Income - High Spending,0
21299,Female,33,56259,56,0,Low Income - Low Spending,0
28610,Female,28,75738,47,0,Low Income - Low Spending,0
624,Male,20,130680,79,1,High Income - High Spending,0
5964,Male,34,23374,33,0,Low Income - Low Spending,0
1869,Female,46,101462,87,1,High Income - High Spending,0
