CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100)
8831,Female,45,78064,55
7528,Female,39,39453,87
1402,Female,53,75600,46
39163,Female,48,18599,31
18753,Female,29,31116,8
16810,Female,48,252952,89
44966,Male,43,53690,49
34200,Male,33,63639,40
11965,Male,36,249611,90
43487,Female,36,41988,15
34063,Male,22,54642,40
30845,Male,41,18917,65
18251,Female,31,94882,56
6936,Female,23,168194,75
42463,Female,37,47023,98
33077,Female,38,144268,30
41044,Male,27,230352,92
41538,Male,27,49208,40
39213,Female,29,148623,88
27569,Male,24,169546,6
24128,Female,41,53733,82
13511,Female,32,55598,42
727,Female,18,90262,54
821,Female,46,62648,58
456,Female,21,23577,67
37325,Male,40,89234,41
38716,Female,35,19391,95
33348,Male,18,57053,45
36192,Female,23,83412,49
6557,Female,18,92794,32
12363,Female,43,35778,26
38611,Male,40,30783,87
30979,Female,34,55153,55
11581,Male,58,38236,71
48228,Female,18,94582,32
16348,Female,57,42063,55
42425,Male,31,75616,52
29810,Male,46,83371,55
11310,Male,45,81564,43
39050,Male,46,36619,29
46094,Female,38,100493,24
21222,Female,45,87126,58
41719,Male,53,52993,41
28121,Male,33,22568,6
38322,Female,18,102176,7
36752,Male,57,79472,58
21383,Male,32,60957,51
5811,Female,42,125852,32
2360,Female,38,67796,56
43632,Male,44,44716,10
37116,Female,35,39571,23
17705,Female,51,48542,37
45015,Male,18,95230,53
36378,Male,18,57222,51
13345,Female,39,130953,22
14466,Male,35,63545,53
42899,Female,48,32344,7
4593,Male,18,90514,53
48532,Male,29,32553,9
43001,Female,33,131388,15
44232,Male,23,91461,59
48385,Male,48,76849,54
2061,Female,18,38614,32
46770,Female,54,88852,50
46278,Female,30,63660,50
26637,Female,38,290989,77
28728,Male,36,26518,13
7268,Female,55,59906,57
27166,Male,38,203294,82
17531,Male,29,78396,49
31281,Male,38,83568,59
5431,Female,46,56465,53
26447,Male,47,55566,42
48393,Female,27,22967,66
5844,Male,38,80147,52
21596,Male,54,169229,16
41513,Male,32,24814,74
26768,Female,57,39512,35
46448,Female,31,26137,66
8368,Male,18,31814,84
26986,Female,24,40802,29
22439,Female,38,159975,30
7112,Male,32,30637,24
1846,Female,45,37541,94
24737,Female,47,183338,79
8210,Male,35,33548,21
12455,Male,21,153201,15
45076,Female,65,79929,49
8582,Male,39,80847,52
7716,Female,24,168135,26
2062,Male,43,60385,45
33471,Female,54,44433,14
45232,Female,18,32774,75
3244,Male,33,97338,30
43275,Female,18,34276,23
34710,Female,44,90955,17
38883,Female,32,61185,46
29269,Male,18,57257,55
29496,Female,25,251691,71
46665,Female,22,183267,20
19623,Male,47,34006,36
27552,Female,38,70851,47
48791,Female,32,35945,24
48655,Male,36,155186,13
20774,Female,43,29834,61
19557,Female,18,264075,72
33171,Female,34,62716,52
3035,Male,43,71889,57
43983,Male,41,223292,90
15072,Female,36,90568,59
48993,Female,32,214375,97
14223,Female,49,120958,29
49147,Male,53,77397,47
27801,Male,20,60570,45
38672,Male,21,85053,43
27411,Female,50,32378,75
21714,Male,44,28087,70
6576,Male,18,34557,81
46310,Male,62,141792,90
35146,Female,20,48560,9
36789,Male,29,44303,89
40463,Female,36,77231,42
32111,Female,35,15000,62
24092,Female,44,144650,13
29604,Female,55,52531,54
15,Male,35,83923,55
26126,Male,18,61700,49
24692,Female,46,282709,82
46909,Male,55,221291,73
38640,Male,18,57413,49
41578,Female,65,111801,20
27891,Male,19,89147,46
21689,Male,18,65453,41
13177,Male,30,94530,45
48910,Female,56,76846,53
23856,Female,42,54865,51
3632,Female,46,290903,79
44761,Female,45,58470,59
41849,Female,44,58543,59
15510,Male,56,98693,91
25015,Female,39,98862,85
38424,Male,36,41080,68
1233,Female,42,39349,11
31455,Female,49,65927,44
14312,Female,28,233935,77
40827,Male,27,183192,78
35440,Male,39,30611,33
38432,Female,34,31415,67
23880,Male,31,62707,47
24267,Male,36,71682,51
32332,Female,55,58257,58
28506,Female,64,183384,21
24648,Female,36,140730,95
25722,Female,38,72535,42
11101,Female,33,21967,15
8020,Male,53,71699,51
204,Female,21,26127,80
41184,Female,25,42250,82
26992,Female,39,33853,93
47974,Male,43,71091,52
5339,Male,18,79510,58
8091,Male,43,54996,44
26973,Female,43,89471,49
37917,Male,51,48341,38
36128,Male,43,61937,54
17412,Female,18,29802,78
37500,Male,44,77258,50
47227,Male,30,20548,92
24735,Female,47,52515,46
16939,Male,38,72898,52
42573,Female,40,164339,83
41195,Female,45,71361,56
6999,Female,40,18535,82
3848,Male,54,103144,79
27592,Female,21,42830,81
44024,Female,32,88539,9
38222,Female,30,69277,44
48903,Male,18,54299,54
17290,Female,33,145011,23
33264,Male,47,98710,54
43561,Female,40,49060,85
29419,Female,54,56610,47
15774,Female,36,139620,24
43426,Female,43,15967,18
26310,Male,36,77179,46
663,Female,34,71698,55
5958,Female,37,90618,87
47299,Female,30,242250,96
20659,Female,37,41899,66
22055,Female,18,49264,51
4196,Male,48,52060,46
41879,Female,42,67182,43
46607,Female,30,76200,53
28609,Female,41,88360,43
391,Female,18,29962,65
19240,Male,25,18406,6
15859,Female,34,118488,27
44877,Male,41,29333,34
4846,Female,38,72406,59
27845,Female,33,79946,55
37930,Female,39,49441,54
22100,Female,49,85204,26
7648,Male,35,139360,16
32598,Female,48,41044,97
29974,Female,38,80596,58
4342,Male,18,188651,90
36387,Male,62,163402,32
45912,Male,52,29844,19
46790,Female,23,93346,42
5266,Female,19,74123,58
20335,Female,57,27825,32
19826,Male,18,52022,48
14772,Female,33,64260,54
16169,Male,51,35683,20
903,Male,35,150522,81
5109,Male,37,38359,35
12531,Male,18,54310,46
9203,Male,18,159296,27
34924,Female,48,28969,86
3873,Female,32,48754,13
37503,Female,40,86923,45
47372,Female,28,184479,80
24616,Male,28,272964,77
41882,Female,22,45486,41
36944,Female,29,254595,93
11231,Male,32,57020,54
10226,Female,43,62956,43
27834,Female,38,168393,26
29927,Male,36,36020,5
27689,Female,30,27320,9
20229,Male,41,29021,35
8352,Male,18,28939,65
43803,Female,38,122014,70
35324,Male,43,48872,58
30003,Female,22,24406,8
36483,Female,18,57677,43
2707,Female,29,76682,55
32975,Male,32,80937,55
1087,Female,27,219037,92
43906,Female,29,61327,52
11302,Female,20,33876,89
15076,Male,44,47379,74
25779,Female,34,270758,72
49059,Male,22,64421,41
34589,Female,36,28294,39
40955,Female,50,107775,73
6355,Female,30,45458,5
23089,Female,30,41167,31
24195,Male,53,57639,24
4384,Male,40,65498,54
35332,Female,27,15000,74
11585,Male,18,85346,56
4264,Female,38,66253,55
13665,Female,46,268447,73
42749,Male,24,48189,49
30081,Male,44,146127,98
11422,Male,35,191677,80
9464,Female,48,34297,34
31451,Female,50,58984,47
49007,Male,25,114840,12
3910,Female,23,62096,58
24091,Male,32,203434,95
30522,Female,37,136128,88
45255,Female,55,39965,18
10687,Female,31,206017,75
44645,Male,46,22075,84
23501,Male,38,98593,76
17909,Female,24,72783,40
39083,Male,18,84345,53
5287,Male,31,76176,40
15326,Female,21,87703,49
27769,Female,50,147520,8
5717,Male,47,32034,17
48528,Female,22,22882,30
5017,Female,48,101580,74
31931,Female,35,101023,8
31801,Male,18,38671,64
36461,Male,18,47963,55
40526,Female,38,75096,48
36797,Male,38,82198,48
47956,Male,31,156576,77
22765,Male,39,157618,24
17480,Female,25,167696,18
48271,Female,42,67847,46
45492,Female,54,49723,50
33168,Female,18,65953,47
6851,Female,47,47859,33
8527,Male,42,192683,80
39062,Male,25,81286,44
4440,Male,46,37392,61
13505,Female,23,41625,71
565,Male,39,30179,16
35852,Female,18,223388,86
27561,Female,22,23908,8
11297,Female,24,156986,75
21018,Female,30,135780,14
49751,Male,36,73454,58
29051,Male,52,38652,18
5203,Female,47,38061,61
36237,Male,32,105637,25
19854,Male,32,96075,41
45969,Female,26,140634,34
4608,Male,29,76736,47
37064,Female,41,16411,31
25670,Male,47,127364,29
39033,Male,60,45983,33
25273,Female,45,22314,91
47531,Female,25,86463,53
49821,Female,58,67371,44
41535,Female,28,87836,52
8943,Female,45,61754,41
14192,Female,30,202113,97
14494,Female,51,41775,6
34909,Female,31,74326,47
41984,Male,43,299989,87
46490,Female,47,53324,56
43950,Male,38,34351,82
14487,Male,23,156396,15
42512,Female,66,87799,49
38573,Male,37,163287,90
19137,Male,25,136669,19
33585,Female,25,84563,51
42414,Female,33,56371,53
22038,Female,28,43206,72
44548,Male,44,62268,44
32286,Female,47,64847,45
19994,Female,47,33187,74
13037,Female,51,30430,20
31114,Female,36,73223,47
7097,Female,29,53349,35
15157,Male,32,38024,78
23454,Female,43,284032,77
19391,Female,22,66698,41
2085,Female,20,47668,83
42521,Male,18,79017,52
28016,Female,42,148463,28
31480,Female,22,149069,8
33057,Female,38,50030,87
24835,Male,23,119436,82
38117,Male,33,52020,42
9870,Female,44,108752,80
5525,Male,42,80019,44
17876,Male,25,38881,29
4621,Female,44,46032,95
29181,Male,46,56107,57
45407,Male,45,125712,11
464,Female,48,48522,40
23431,Female,25,57589,46
41645,Female,45,67787,52
39371,Male,25,84213,53
25294,Male,32,25472,6
2401,Female,24,70128,56
35242,Female,55,154174,34
27340,Female,39,75519,44
8345,Male,39,146331,32
7055,Male,20,81919,52
27416,Male,39,145274,33
31732,Male,28,17412,6
16553,Female,26,157812,8
29960,Male,38,111128,11
16890,Male,60,31905,65
6883,Female,26,19656,9
12699,Female,40,131642,10
9279,Male,44,75000,54
19428,Male,36,71203,51
20775,Female,42,66718,48
2002,Male,18,34703,9
21877,Male,37,245943,97
36421,Female,20,28533,98
6776,Male,24,84146,48
47779,Female,60,18062,19
43724,Male,42,85420,52
11576,Male,21,73105,44
5742,Female,29,55636,40
11182,Male,27,91008,56
42815,Male,48,145431,23
46489,Male,48,73507,44
41047,Female,39,29803,98
8833,Male,36,101717,22
19678,Male,45,70250,56
17440,Male,37,80363,46
29004,Female,25,113660,5
43475,Male,35,55906,46
12061,Female,22,43778,19
19538,Female,31,210286,74
35502,Male,18,246939,96
3818,Male,41,153412,33
21513,Female,39,78609,45
14642,Male,25,63024,55
12554,Male,25,252019,94
23119,Female,24,41900,10
35129,Male,45,50249,53
12408,Male,50,60465,40
1001,Male,35,72629,48
21384,Male,18,120463,80
45128,Female,34,152341,80
37554,Female,64,75846,57
20274,Male,37,30080,27
36782,Female,23,170419,26
35091,Male,56,31943,24
45621,Female,38,60140,52
41132,Female,34,148010,9
47238,Male,39,290890,85
6324,Female,42,111515,24
8783,Male,28,26185,92
29142,Male,39,39291,9
13113,Female,18,76246,58
45151,Female,49,46801,80
7605,Male,21,64167,50
21771,Male,53,43744,17
13223,Male,43,171214,85
45068,Male,33,275080,77
5219,Female,44,70321,49
1461,Female,32,49689,49
31567,Female,51,64432,58
49183,Male,50,50688,40
43698,Female,42,176701,70
43167,Male,55,87593,53
30799,Male,37,66462,59
10981,Female,47,165734,5
18144,Female,36,121119,90
13305,Male,39,57779,48
21652,Female,54,31417,8
27623,Female,18,73262,59
19921,Female,54,32929,22
49595,Male,47,254291,96
17114,Male,33,184692,93
5617,Male,32,84313,48
29091,Male,31,34105,65
45934,Female,18,53083,49
27322,Female,34,56873,55
39031,Male,45,73685,41
46098,Male,45,86784,45
34434,Female,44,91601,47
38755,Female,28,42433,88
29082,Female,18,36459,18
28565,Female,25,105018,31
15501,Female,18,26155,76
43019,Male,25,52286,54
44172,Female,32,71895,48
44129,Male,37,52704,56
12025,Female,43,42075,78
2576,Male,24,45292,23
35076,Female,31,90360,19
26427,Male,28,56283,46
48285,Male,26,72814,48
41829,Female,30,66120,45
2780,Female,33,27991,39
356,Female,25,49260,87
592,Male,31,144398,15
49325,Female,35,43473,38
20436,Male,32,15000,85
35969,Female,34,55618,41
36495,Female,43,121122,6
33681,Male,45,53128,82
7167,Female,28,251576,97
32307,Male,18,96679,9
3106,Female,19,70770,43
15497,Male,33,50934,57
40502,Male,26,23391,86
33338,Female,51,170858,21
32352,Female,22,21160,90
11936,Male,45,62273,46
3379,Male,41,173156,81
13930,Male,47,102520,27
24329,Female,56,70176,56
34743,Female,55,20555,26
45714,Female,19,76786,57
43601,Female,22,152226,14
45629,Female,42,57471,46
3036,Female,32,152973,11
40207,Male,23,49086,32
24311,Female,39,28466,9
1942,Male,52,20542,19
24450,Female,45,109600,84
4772,Male,36,281806,73
9754,Male,39,44187,69
28676,Male,43,68560,53
23842,Male,18,100735,15
22098,Male,43,69284,46
24372,Female,26,235623,89
25104,Female,24,175661,83
2022,Female,32,35532,76
6493,Male,37,61745,50
10274,Male,35,29514,80
33201,Female,27,22865,28
7745,Female,34,59052,54
39549,Male,35,49041,90
33688,Female,39,63902,42
23473,Male,45,178122,27
15186,Male,56,41197,28
35283,Female,31,74189,45
21338,Male,21,85176,24
47817,Female,23,82384,40
11978,Female,31,69218,59
15829,Female,18,36904,75
17254,Female,18,60973,46
45231,Female,27,70208,45
29557,Female,28,29111,92
24297,Female,18,44206,7
40033,Male,50,18637,21
33214,Female,58,35032,30
8804,Male,20,87980,48
25132,Male,24,60187,43
14266,Male,75,237831,84
26309,Male,41,220590,77
24803,Female,18,227827,78
30877,Male,18,46204,51
38356,Female,18,23752,30
38497,Female,30,118304,27
33767,Female,31,52531,6
13541,Male,58,56842,49
2530,Female,37,31067,69
42454,Female,28,97407,50
3180,Female,41,156682,28
21739,Male,18,47613,47
34931,Male,46,29837,85
44635,Female,37,76319,48
44147,Female,58,58931,59
35807,Female,32,66512,54
32509,Female,33,80199,46
16884,Female,39,71543,53
17420,Female,39,42331,63
49608,Female,38,26571,91
35434,Female,23,80363,49
31194,Female,43,95134,24
6202,Male,36,62551,47
20090,Female,28,54518,57
4644,Female,46,45427,48
7180,Female,39,28138,19
23567,Male,35,137146,71
2890,Female,51,267798,74
39099,Male,53,69601,42
2399,Female,31,119344,8
24645,Male,39,250360,81
47691,Female,18,51712,57
25933,Male,35,59071,43
34626,Male,55,45167,80
19133,Female,39,34524,79
4990,Male,32,40314,12
21626,Female,44,57715,54
19517,Male,35,193957,83
37576,Male,38,42387,84
129,Male,23,46961,96
39517,Female,23,35717,89
41160,Male,30,263942,74
7484,Female,23,121404,95
30397,Male,48,49831,49
42621,Male,27,33186,16
10676,Female,23,61396,40
2618,Female,24,28649,34
11780,Male,34,168604,71
26083,Male,43,89746,86
39934,Female,39,28295,86
13157,Male,33,69848,45
37988,Male,45,55351,41
8211,Female,42,197300,98
3553,Female,19,22352,27
8243,Male,30,19620,82
16861,Female,27,33142,7
46530,Female,40,29986,68
33927,Female,36,53493,5
23135,Male,28,58124,45
938,Female,23,78821,41
48896,Male,32,19988,13
4535,Female,22,71739,51
6199,Male,44,46351,11
44559,Male,39,50935,55
11980,Male,44,259131,84
36780,Male,48,44447,27
16655,Male,56,41522,98
14414,Female,33,73027,58
19811,Male,28,58971,52
33730,Female,39,48987,37
18645,Male,37,58168,47
6131,Male,27,218068,73
38168,Male,35,109055,8
40246,Male,31,83771,46
28876,Female,18,39101,79
4443,Female,52,292604,87
36172,Male,31,41624,27
10494,Female,47,65686,45
35874,Male,43,38003,96
15690,Female,29,113612,9
33480,Male,38,192754,86
37809,Female,47,288289,79
15462,Male,58,84278,43
47104,Male,32,65422,45
2163,Female,34,168051,94
5296,Male,37,142514,95
19958,Female,40,23799,63
36343,Female,20,58823,43
29504,Male,39,183024,22
44449,Female,36,81303,50
39613,Male,39,286461,70
7595,Male,47,50320,41
36006,Female,18,82832,54
47125,Female,27,57926,48
16130,Male,35,22051,71
21197,Male,55,53401,52
5528,Male,30,110914,25
20789,Male,27,128075,5
39518,Male,18,77013,46
19022,Female,31,77144,56
44534,Male,47,44258,17
19792,Female,19,34839,10
31479,Female,18,74862,44
20571,Female,49,26850,10
46724,Female,44,89929,49
2432,Male,29,32108,81
19002,Female,51,65696,59
876,Female,35,61551,50
28085,Female,28,107634,23
26419,Female,36,34160,69
45370,Female,33,55926,54
18588,Male,18,62550,52
8491,Male,42,77933,52
2651,Male,44,136846,31
27903,Female,34,31048,68
49990,Male,35,38041,60
31224,Female,24,135082,30
48539,Male,55,15809,75
30800,Female,45,246064,96
24015,Male,23,75545,47
15840,Male,24,50326,40
22650,Male,22,53436,22
454,Male,52,37383,22
32792,Male,32,77485,48
48612,Male,48,32194,6
5447,Male,47,76052,43
16636,Male,29,40349,68
28930,Male,37,61708,57
7048,Male,20,38897,88
47977,Male,33,296427,82
8377,Male,26,32825,29
16134,Female,26,48549,77
5023,Male,20,44102,7
44472,Male,30,66828,41
13685,Male,44,71114,52
19204,Male,37,61609,43
42970,Male,18,46769,52
14095,Female,25,48007,82
35359,Female,18,33544,23
10469,Female,27,138917,13
46480,Male,38,280691,79
4752,Female,30,141587,83
1358,Female,21,108906,30
38940,Female,25,151673,5
37804,Male,45,80899,45
33060,Male,47,43869,20
41790,Female,42,25979,71
9629,Female,40,64100,51
46500,Female,44,39438,37
4674,Male,45,58875,54
5636,Female,52,97470,30
45941,Male,42,62290,43
14359,Male,18,30299,15
29369,Male,46,87838,42
40170,Female,45,83658,55
19708,Male,29,125653,18
26776,Male,40,18296,39
7734,Male,47,78909,54
42225,Male,26,33355,67
47014,Male,30,27062,60
3443,Female,32,24669,93
19444,Male,26,163770,30
26571,Male,33,130169,25
43600,Female,39,62788,48
45169,Female,43,66348,43
26259,Female,42,132565,34
4221,Female,30,83121,44
5475,Male,30,51402,57
9863,Male,37,225572,90
39022,Male,27,44353,80
20630,Male,30,61245,29
18494,Female,29,55736,50
18759,Male,43,187467,72
10619,Female,24,56518,47
18175,Female,42,30877,35
20665,Male,26,71014,43
7600,Male,35,62244,42
33833,Male,30,138255,77
4856,Male,37,51000,92
44949,Female,60,48049,40
4206,Male,30,41848,35
3225,Male,39,38273,74
29056,Male,39,45362,10
15895,Male,28,129944,73
47093,Female,38,28330,14
49023,Male,48,52257,43
16464,Female,45,79781,59
48239,Male,24,243519,79
1804,Male,25,155501,6
39910,Female,32,124348,24
24574,Male,28,184668,74
33271,Male,26,49111,42
28292,Male,25,98568,92
22452,Male,24,18080,33
2674,Female,21,170807,15
26910,Male,41,272752,91
18477,Male,51,112076,32
49267,Female,25,73646,56
10581,Female,32,77802,42
33936,Male,18,81054,58
7383,Male,34,53945,51
17307,Male,44,101036,5
11622,Female,47,157685,24
38381,Female,34,79419,56
5273,Female,18,145543,9
44288,Female,29,86837,46
19871,Female,36,244232,97
43762,Female,48,38041,36
38338,Female,35,68564,40
24233,Male,42,218041,75
24377,Male,36,240213,91
35570,Male,40,174039,71
7747,Male,28,145090,92
43378,Female,32,62788,53
23360,Female,37,186118,84
27011,Female,56,259546,80
39702,Male,33,42195,35
25493,Male,28,39722,82
21793,Female,29,28871,15
11926,Female,26,19840,6
27751,Female,40,107638,77
42938,Male,54,110468,18
9346,Male,21,86709,43
13480,Male,33,150614,25
43642,Male,26,42006,90
30087,Female,34,84030,58
45598,Female,40,31323,10
410,Male,25,260961,73
8675,Female,48,16401,72
21242,Male,29,55608,40
4031,Female,39,44351,77
29287,Male,38,76461,47
45981,Male,23,173767,26
28246,Female,34,219065,97
43798,Female,36,44961,79
32886,Male,46,178327,91
32139,Male,30,37128,26
13301,Female,35,28691,15
36413,Female,43,155754,23
7241,Female,29,106978,28
37597,Male,30,25954,22
37684,Male,19,281126,93
33436,Female,19,66364,50
28057,Female,18,113929,29
41137,Female,19,40737,16
18796,Male,37,47709,43
49434,Male,25,34547,71
27094,Male,24,86130,48
49986,Male,39,31005,81
6301,Female,36,37132,29
41784,Male,51,85358,43
47491,Female,18,235034,94
29409,Female,40,104198,30
21287,Male,54,163368,10
3728,Male,28,119595,10
18852,Male,24,33026,35
24775,Male,32,85708,43
30215,Male,33,151788,30
4393,Male,42,67565,49
39421,Male,47,27748,62
47078,Female,51,82571,53
15606,Male,52,114460,80
48947,Female,27,164439,72
26224,Male,18,171197,13
42304,Male,43,29494,77
9807,Female,48,34307,65
22062,Female,26,94154,49
32482,Male,28,166926,70
46481,Male,43,118092,5
20692,Male,44,124044,33
2784,Male,25,54326,59
10492,Female,43,60873,51
36365,Male,20,77073,40
7429,Male,40,24535,85
47808,Male,26,72608,48
40582,Female,20,29321,75
8439,Male,28,152025,7
15775,Female,18,59188,48
35986,Female,53,22696,80
18760,Female,49,269812,89
16177,Male,44,29213,97
18879,Male,27,144266,73
46891,Male,38,28841,79
9793,Male,34,80252,57
49984,Female,18,68935,47
37958,Male,42,146811,10
32093,Female,55,28901,22
22322,Female,18,143942,7
34552,Male,37,75001,46
36020,Male,27,64220,48
11605,Male,52,141114,25
19667,Male,31,136653,26
45516,Female,43,184519,92
21426,Male,18,50929,55
